factor_name,factor_bucket,row_count,factor_mean,future_return_1d_mean,future_return_3d_mean,future_return_7d_mean,future_return_14d_mean,future_return_1d_median,future_return_3d_median,future_return_7d_median,future_return_14d_median,future_return_1d_win_rate,future_return_3d_win_rate,future_return_7d_win_rate,future_return_14d_win_rate
volume_growth_divergence_7d,3,92,0.18087823250312476,0.006692003390574344,0.021730319020242018,0.03849795954427669,0.0656824821435285,0.006384811546618185,0.028770666421734536,0.06299720749496573,0.11739850490492476,0.6086956521739131,0.717391304347826,0.717391304347826,0.6739130434782609
volume_growth_divergence_7d,4,92,0.4991824795022753,0.004866302944087873,0.013213863850618903,0.032879543912081866,0.051179615658963,0.006696238375489716,0.01460203655517256,0.045832434845529124,0.06253820551099143,0.5978260869565217,0.5978260869565217,0.6304347826086957,0.5760869565217391
joint_vol_z_mean,0,96,-1.4293509823765254,0.004477855573818476,0.014614298550957505,0.024114054195536888,0.050530109136798014,0.005318321232738676,0.016646084172834308,0.053107938132081034,0.11502933062112297,0.59375,0.6666666666666666,0.6354166666666666,0.59375
joint_vol_z_mean,1,96,-0.6660882795531525,0.0063603334007883835,0.012287162804513323,0.028798469334501836,0.05495550773186236,0.0046998867339833605,0.008315331980738194,0.04462315548808571,0.1132400796054952,0.5833333333333334,0.5416666666666666,0.6770833333333334,0.6145833333333334
joint_vol_z_mean,2,96,0.09813547046595918,0.005439706550934897,0.021219384835054065,0.04377316689191951,0.06817358296771821,0.005434430177325256,0.02460856206602724,0.06139380001068473,0.10350044970303773,0.6041666666666666,0.6979166666666666,0.6875,0.6770833333333334
joint_vol_z_mean,3,96,0.6720497192907059,0.002799897263746851,0.008493836990218804,0.018910142285831256,0.032943732940331455,0.0017992803390480816,0.009187935178642026,0.013525602058957364,0.033117731254065697,0.53125,0.6145833333333334,0.5416666666666666,0.53125
joint_vol_z_mean,4,96,1.3383559613923461,0.005581245023062175,0.014747411032895055,0.034503533591945766,0.06233323795043,0.005454503098170527,0.01954505023546249,0.054865649332403454,0.1023119737234296,0.5625,0.59375,0.6354166666666666,0.6458333333333334
cex_dex_z_product,0,96,-0.99790367553084,0.006102034029610512,0.019844784550820917,0.043596229636147156,0.07374590164008295,0.005922283582625254,0.02237229639302485,0.05809463793678904,0.11780555317349994,0.5833333333333334,0.6979166666666666,0.7083333333333334,0.6979166666666666
cex_dex_z_product,1,96,0.032525865588949036,0.005397399637538421,0.017244722969725724,0.03959928627836023,0.0707732581218993,0.004996954275805154,0.015417878264818552,0.05504788613144873,0.10049748844242656,0.59375,0.65625,0.6770833333333334,0.65625
cex_dex_z_product,2,96,0.46101436064384177,0.0020151962059952767,0.00530003736951446,0.013043776225767065,0.019379195067182883,-0.0005578199633275438,0.001367626417561496,0.027329995380979355,0.022161379509824775,0.4895833333333333,0.5208333333333334,0.5520833333333334,0.5104166666666666
cex_dex_z_product,3,96,1.10179346820241,0.005489351133662484,0.013223942386220655,0.0224422410745828,0.04988050943966807,0.006384811546618185,0.010318482021579811,0.02580016207372593,0.09723461041544401,0.59375,0.5729166666666666,0.6041666666666666,0.59375
cex_dex_z_product,4,96,2.4888105664816464,0.005655056805544088,0.015748606937356996,0.031417833084878014,0.05515730645830686,0.006391606856812837,0.02135409125412624,0.061968893159541794,0.10968969740638723,0.6145833333333334,0.6666666666666666,0.6354166666666666,0.6041666666666666
dex_share_x_dex_vol_z,0,96,-0.017411658274071273,0.006380020603724081,0.013856969224983256,0.01922288076207163,0.037936943804888254,0.008572254195858386,0.017172677664602398,0.053107938132081034,0.10214626929840775,0.625,0.6770833333333334,0.6458333333333334,0.5833333333333334
dex_share_x_dex_vol_z,1,96,-0.00967755257902958,0.0038097760623906998,0.012823211267472157,0.037583643007503297,0.06963877749234258,0.003971122896431534,0.009095708700531113,0.05742311625946339,0.12238093110337567,0.5729166666666666,0.5833333333333334,0.7083333333333334,0.6354166666666666
dex_share_x_dex_vol_z,2,96,0.0013136762410150143,0.006678409528320672,0.021171746182800554,0.03939742375147338,0.0704092682236341,0.004147817920061803,0.022027881753628242,0.05626436199717133,0.10637979635186856,0.5520833333333334,0.6666666666666666,0.6458333333333334,0.6666666666666666
dex_share_x_dex_vol_z,3,96,0.013291567510173593,0.0027971352567696985,0.0070528158059577,0.01793960796612806,0.028777352101757695,0.004513145735888013,0.0074757353120396,0.011473030638655124,0.049263591252640015,0.5520833333333334,0.5520833333333334,0.5416666666666666,0.5416666666666666
dex_share_x_dex_vol_z,4,96,0.059485020763346275,0.0049936963611456305,0.01645735173242508,0.03595581081255891,0.06217382910451743,0.003679880646533684,0.016355442490182504,0.05445128453103443,0.09348490041597646,0.5729166666666666,0.6354166666666666,0.6354166666666666,0.6354166666666666
cex_volume_confirmed_mom_7d,0,96,-0.13467697407050316,0.006522115056444001,0.019668031339833622,0.04427419680290338,0.08816037616932802,0.006008450062239157,0.022577846405303248,0.06548964135457613,0.13702425026176523,0.6145833333333334,0.71875,0.75,0.7395833333333334
cex_volume_confirmed_mom_7d,1,96,-0.03922847403259506,0.003477631508712791,0.010586658927429313,0.016381149853287858,0.027088137874972374,0.002922132758847895,0.00791375662260474,0.01916854688153835,0.007690361225078102,0.5208333333333334,0.5729166666666666,0.5625,0.5
cex_volume_confirmed_mom_7d,2,96,-0.0032883623574507677,0.003932984555706512,0.00945776608306018,0.01956891269040184,0.024804418807031787,0.0038229155873834575,0.008974290752301828,0.026146577423959982,-0.015526169647621102,0.5625,0.5625,0.5416666666666666,0.4895833333333333
cex_volume_confirmed_mom_7d,3,96,0.03621321423410774,0.003831210177488293,0.011414469969144886,0.02054166215157587,0.04241065184365936,0.004120980219304737,0.009331728465754585,0.03225304427939091,0.07333795474212934,0.5833333333333334,0.5416666666666666,0.6041666666666666,0.6041666666666666
cex_volume_confirmed_mom_7d,4,96,0.13748771288781617,0.006895096513999186,0.020235167894170746,0.04933344480156632,0.08647258603214851,0.008218421087431649,0.02116152452258646,0.06365092386175075,0.13389397035707973,0.59375,0.71875,0.71875,0.7291666666666666
dex_volume_confirmed_mom_7d,0,96,-0.136905630725048,0.0036557162765833372,0.013428424438281005,0.03525232208037844,0.06083442227037652,0.0008438238147768784,0.014317412359119208,0.06068749289370157,0.11816847709434408,0.5208333333333334,0.6875,0.71875,0.65625
dex_volume_confirmed_mom_7d,1,96,-0.040281728625693805,0.005347699368901775,0.005884330465891579,0.015655121273778785,0.025064121065080287,0.005006482919272637,0.0008164728696882229,0.017535658338002857,0.050996804942139096,0.5729166666666666,0.5104166666666666,0.5520833333333334,0.5208333333333334
dex_volume_confirmed_mom_7d,2,96,-0.0009761937771111093,0.004344464841573453,0.014287324992719693,0.022652698194269683,0.04017154358788327,0.0029040108079968485,0.012778873094747456,0.033442835623300526,0.07111411063138595,0.5833333333333334,0.6145833333333334,0.5625,0.5416666666666666
dex_volume_confirmed_mom_7d,3,96,0.03382064499304598,0.002871951260201759,0.018560789306513795,0.02973887713923244,0.05237938566477005,0.0023370311843184943,0.02352103066613609,0.03553625283997819,0.08657075587487417,0.5208333333333334,0.6145833333333334,0.6354166666666666,0.6145833333333334
dex_volume_confirmed_mom_7d,4,96,0.13993640481216477,0.008439206065090457,0.019201225010232678,0.04680034761207593,0.09048669813902992,0.008841986178959815,0.020470135133581535,0.05907119420821694,0.12705233622269585,0.6770833333333334,0.6875,0.7083333333333334,0.7291666666666666
joint_volume_confirmed_mom_7d,0,96,-0.12023958105286825,0.006244023487056487,0.015985312174624396,0.041031414073277234,0.08052697512280726,0.00794755975688588,0.017123566223079534,0.0661390695117916,0.126200360075027,0.59375,0.6875,0.7395833333333334,0.71875
joint_volume_confirmed_mom_7d,1,96,-0.03397261087458094,0.002769290969569177,0.005640546609133487,0.0068750224034305404,0.00969380667147736,0.00031608345783940006,0.0005010306153077071,-3.2890862507573004e-05,-0.029920731431223035,0.5,0.5104166666666666,0.5,0.4375
joint_volume_confirmed_mom_7d,2,96,0.0008031637893071222,0.005330476976454748,0.01765915174063978,0.031562958399327504,0.04466015907097038,0.005465170393503804,0.015604258883696875,0.03987203837520259,0.07896838828980124,0.6145833333333334,0.625,0.6041666666666666,0.5625
joint_volume_confirmed_mom_7d,3,96,0.033375311967367614,0.00267051947371461,0.010078541804689188,0.01690449030307806,0.03444722705648139,0.0013812611292703947,0.013212546205414344,0.024710501866269108,0.06761951068912642,0.5104166666666666,0.59375,0.59375,0.59375
joint_volume_confirmed_mom_7d,4,96,0.11608402284014084,0.007644726905555761,0.021998541884551897,0.05372548112062192,0.09960800280540366,0.00923712392957654,0.02324273472723537,0.06488644901976148,0.1386871408865008,0.65625,0.6979166666666666,0.7395833333333334,0.75
