date,token_symbol,dex_volume_usd,dex_buy_volume_usd,dex_sell_volume_usd,dex_net_buy_volume_usd,dex_net_buy_ratio,active_pool_count,top_pool_volume_usd,top_pool_volume_share,dex_pool_herfindahl,dex_pool_diversification,dex_pool_tvl_usd,top_pool_tvl_share,dex_volume_to_tvl,dex_direction_data_status
2026-04-21,ARB,6766853.5234727515,,,,,5,5935077.471143425,0.8770808250179977,0.7744710362214831,0.22552896377851694,5252936.1167,0.6449636922156937,1.288204039253351,unavailable_without_swap_level_data
2026-04-22,ARB,10609537.262978155,,,,,5,9337597.209446862,0.8801135222014145,0.7811450236499451,0.2188549763500549,5252936.1167,0.6449636922156937,2.0197346830943914,unavailable_without_swap_level_data
2026-04-23,ARB,9927483.041023534,,,,,5,8600637.926338937,0.8663462723429849,0.758398393465426,0.24160160653457396,5252936.1167,0.6449636922156937,1.8898922089424106,unavailable_without_swap_level_data
2026-04-24,ARB,8369363.800996819,,,,,5,7121698.586002804,0.850924724428228,0.7340689875798448,0.26593101242015516,5252936.1167,0.6449636922156937,1.593273478881487,unavailable_without_swap_level_data
2026-04-25,ARB,5365757.823790393,,,,,5,4815703.391793051,0.897488024979707,0.8094892482077131,0.19051075179228694,5252936.1167,0.6449636922156937,1.0214778372673736,unavailable_without_swap_level_data
2026-04-26,ARB,6063948.170083195,,,,,5,5377355.961623261,0.886774723463622,0.7920575380769485,0.20794246192305155,5252936.1167,0.6449636922156937,1.1543921409599567,unavailable_without_swap_level_data
2026-04-27,ARB,5183301.435801147,,,,,5,4334602.706303591,0.8362629030919213,0.7095941724824084,0.2904058275175916,5252936.1167,0.6449636922156937,0.9867436649995661,unavailable_without_swap_level_data
2026-04-28,ARB,4550410.965421764,,,,,5,3752884.8986969697,0.82473537603853,0.6916540184402513,0.3083459815597487,5252936.1167,0.6449636922156937,0.8662604806776947,unavailable_without_swap_level_data
2026-04-29,ARB,10584831.057910532,,,,,5,8972621.11465489,0.8476867571683382,0.7274165902396761,0.2725834097603239,5252936.1167,0.6449636922156937,2.0150313696485873,unavailable_without_swap_level_data
2026-04-30,ARB,6225052.682350731,,,,,5,5267164.904995652,0.846123747663874,0.7267892883404553,0.2732107116595447,5252936.1167,0.6449636922156937,1.185061562534561,unavailable_without_swap_level_data
2026-05-01,ARB,6153747.37619092,,,,,5,5409044.338691519,0.8789838139308925,0.7785791039098137,0.22142089609018634,5252936.1167,0.6449636922156937,1.1714871910638862,unavailable_without_swap_level_data
2026-05-02,ARB,4067312.0754645807,,,,,5,3805997.1205688086,0.9357524207517508,0.8768093847919415,0.12319061520805852,5252936.1167,0.6449636922156937,0.7742930782146552,unavailable_without_swap_level_data
2026-05-03,ARB,5042201.494061098,,,,,5,4701167.1139971055,0.9323639921043068,0.8706067499669556,0.12939325003304436,5252936.1167,0.6449636922156937,0.9598825079998708,unavailable_without_swap_level_data
2026-05-04,ARB,7733978.182315632,,,,,5,7026103.473432077,0.908472109411665,0.8280004113622602,0.1719995886377398,5252936.1167,0.6449636922156937,1.4723152938654567,unavailable_without_swap_level_data
2026-05-05,ARB,6376765.008957257,,,,,5,5749641.479082086,0.9016549098180239,0.8163343411880916,0.18366565881190844,5252936.1167,0.6449636922156937,1.2139429963148436,unavailable_without_swap_level_data
2026-05-06,ARB,12173986.589949194,,,,,5,10922893.09650999,0.897232226748787,0.8086424486662704,0.19135755133372956,5252936.1167,0.6449636922156937,2.3175584700613374,unavailable_without_swap_level_data
2026-05-07,ARB,16664129.77241816,,,,,5,14738384.751273474,0.8844377085725709,0.7885164153181632,0.2114835846818368,5252936.1167,0.6449636922156937,3.1723457895175966,unavailable_without_swap_level_data
2026-05-08,ARB,18633100.230520062,,,,,5,16175246.179514883,0.8680920501367054,0.7618399416334921,0.2381600583665079,5252936.1167,0.6449636922156937,3.5471781526682173,unavailable_without_swap_level_data
2026-05-09,ARB,9227065.535975913,,,,,5,8285881.726875659,0.897997493847787,0.8096579848903972,0.1903420151096028,5252936.1167,0.6449636922156937,1.7565539216518289,unavailable_without_swap_level_data
